Waypoint,Avignon C. Isle sur Sorgue,LFMV/E,43.9203,5.05694,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Avignon C. Roquemaure,LFMV/NW,44.0603,4.78972,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Avignon C. SabliËre Nord Durance,LFMV/SE,43.8583,4.9875,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Avord Bourges,LFOA/BOU,47.0658,2.36167,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Avord Chaumoux Marcilly,LFOA/NE,47.1272,2.77917,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Avord Dun sur Auron,LFOA/DUN,46.8867,2.57111,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Avord Fussy,LFOA/W,47.1494,2.42889,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Avord La ChaussÈe,LFOA/S,46.9242,2.58639,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Avord Les Aix d'Anguillon,LFOA/N,47.1969,2.57389,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Avord NÈrondes,LFOA/SE,46.99,2.82944,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Avord Sainte Solange,LFOA/W1,47.1436,2.56194,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Avord SE Bourges,LFOA/BS,47.06,2.42722,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Avord St Germain du Puy,LFOA/BN,47.0981,2.4675,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Bagneres De Luchon Cierp,LFCB/CIE,42.9181,0.636944,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,B‚le Bge N de Huningue,LFSB/E,47.6192,7.5725,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,B‚le Cimenterie Altkirch,LFSB/W,47.6325,7.23583,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,B‚le Entre 2 lignes HT sur rte,LFSB/WA,47.6,7.38139,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,B‚le Inter N3/K6345,LFSB/NE,47.7075,7.58083,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,B‚le Pont Rhin ChalampÈ,LFSB/N,47.815,7.54278,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,B‚le Pt Autoroute NE Pratteln,LFSB/S,47.5267,7.71472,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,B‚le Radar,LFSB/WB,47.5889,7.49528,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Bastia Col de Lancone,LFKB/W,42.6,9.36611,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Bastia Col de TÈghime,LFKB/NW,42.6722,9.38278,,,PtRep,,LF,20,2023-12-09T20:04:05.783
